date,binary_target_net_income,prob_down,prob_up,net_prob_score,window,cid,return_1q,year,decile_bin,decile_id
2023-03-17,1,0.71213603,0.287864,-0.42427203,2019-2024,SP-028724,0.1453314102974717,2023,3,3
2023-05-10,1,0.6787526,0.3212474,-0.3575052,2019-2024,SP-028724,-0.1816686832981771,2023,3,3
2023-11-08,1,0.74251246,0.2574875,-0.48502496,2019-2024,SP-028903,-0.1966575076481918,2023,3,3
2023-11-02,0,0.7732147,0.2267853,-0.5464294,2019-2024,SP-029135,-0.2353652622305571,2023,3,3
2023-11-07,1,0.74955183,0.25044817,-0.49910367,2019-2024,SP-029552,0.092927583065502,2023,3,3
2023-02-22,1,0.72067106,0.27932888,-0.44134218,2019-2024,SP-029985,0.2277683175442107,2023,3,3
2023-04-27,0,0.71366084,0.28633916,-0.42732167,2019-2024,SP-030927,0.0569531368707852,2023,3,3
2023-09-05,0,0.7402941,0.2597059,-0.4805882,2019-2024,SP-031602,-0.2291396737696382,2023,3,3
2023-05-04,0,0.7196075,0.2803925,-0.43921497,2019-2024,SP-031796,-0.0781772942270729,2023,3,3
2023-05-08,0,0.7267358,0.2732642,-0.45347157,2019-2024,SP-032564,0.1394607741234122,2023,3,3
2023-08-10,0,0.6867064,0.3132936,-0.37341282,2019-2024,SP-032759,-0.0418090429354106,2023,3,3
2023-11-09,0,0.77310157,0.2268984,-0.54620314,2019-2024,SP-032759,,2023,3,3
2023-03-29,0,0.6708312,0.32916886,-0.34166235,2019-2024,SP-032799,-0.1240716976234179,2023,3,3
2023-11-01,0,0.71319467,0.28680533,-0.42638934,2019-2024,SP-035612,0.0853440751937551,2023,3,3
2023-11-03,0,0.73167986,0.26832017,-0.46335968,2019-2024,SP-035612,0.0853440751937551,2023,3,3
2023-02-21,0,0.76987857,0.23012145,-0.53975713,2019-2024,SP-035957,0.0636983381924697,2023,3,3
2023-02-28,0,0.669121,0.33087894,-0.33824208,2019-2024,SP-037248,-0.1048812860016032,2023,3,3
2023-05-01,0,0.67190164,0.3280984,-0.34380326,2019-2024,SP-037248,0.1188775410978677,2023,3,3
2023-08-04,0,0.70756394,0.29243606,-0.41512787,2019-2024,SP-037775,-0.4936985924874046,2023,3,3
2023-03-21,0,0.73144895,0.26855105,-0.4628979,2019-2024,SP-038531,0.6616924068534098,2023,3,3
2023-03-23,0,0.72378963,0.27621037,-0.44757926,2019-2024,SP-038560,0.1476547949718284,2023,3,3
2023-02-14,0,0.73233044,0.26766956,-0.46466088,2019-2024,SP-038876,-0.0782287400132043,2023,3,3
2023-05-09,1,0.7590022,0.24099782,-0.5180044,2019-2024,SP-039092,-0.1455674344575459,2023,3,3
2023-08-10,1,0.7604399,0.2395601,-0.52087975,2019-2024,SP-039424,-0.0499909391532297,2023,3,3
2023-05-11,1,0.76690215,0.23309784,-0.5338043,2019-2024,SP-062337,-0.0604266432989509,2023,3,3
2023-03-16,0,0.75277376,0.24722624,-0.5055475,2019-2024,SP-064072,0.2145123553884363,2023,3,3
2023-05-10,1,0.77990925,0.22009072,-0.5598185,2019-2024,SP-064624,0.0984009608845725,2023,3,3
2023-08-11,1,0.74214774,0.25785226,-0.4842955,2019-2024,SP-064624,0.303259556460483,2023,3,3
2023-11-28,0,0.78302133,0.21697864,-0.56604266,2019-2024,SP-064655,0.0960000408968417,2023,3,3
2023-06-08,0,0.77777904,0.22222097,-0.5555581,2019-2024,SP-064686,0.1454039586927205,2023,3,3
2023-08-09,1,0.71264553,0.2873545,-0.42529103,2019-2024,SP-064775,0.4066699203798215,2023,3,3
2023-08-09,0,0.6703542,0.3296458,-0.34070837,2019-2024,SP-065441,-0.0694372706182401,2023,3,3
2023-05-05,1,0.74504656,0.25495344,-0.4900931,2019-2024,SP-066401,0.1872563135129374,2023,3,3
2023-11-13,1,0.7608287,0.2391713,-0.52165735,2019-2024,SP-066401,0.1101080526959015,2023,3,3
2023-05-03,0,0.76060534,0.23939462,-0.52121073,2019-2024,SP-105222,-0.0460746428900692,2023,3,3
2023-11-02,1,0.78985053,0.2101494,-0.5797011,2019-2024,SP-105517,0.2168301080254527,2023,3,3
2023-05-10,0,0.66956496,0.33043504,-0.33912992,2019-2024,SP-106003,-0.2225151865205368,2023,3,3
2023-02-16,1,0.6662479,0.3337521,-0.3324958,2019-2024,SP-106660,0.0807391159607961,2023,3,3
2023-04-12,1,0.79284614,0.2071538,-0.58569235,2019-2024,SP-106660,-0.1038811051806855,2023,3,3
2023-05-11,0,0.76786184,0.23213816,-0.5357237,2019-2024,SP-107559,-0.0488119128226846,2023,3,3
2023-11-08,0,0.70410395,0.295896,-0.40820795,2019-2024,SP-107710,0.2175523547268914,2023,3,3
2023-08-08,1,0.71658355,0.28341645,-0.4331671,2019-2024,SP-107781,0.0184489101270994,2023,3,3
2023-11-01,0,0.66933566,0.33066434,-0.33867133,2019-2024,SP-108297,0.1298959989831276,2023,3,3
2023-08-11,1,0.6814016,0.31859836,-0.36280325,2019-2024,SP-108648,-0.1319303952420907,2023,3,3
2023-08-09,0,0.7276912,0.27230877,-0.4553824,2019-2024,SP-108744,-0.2469874632833029,2023,3,3
2023-11-09,0,0.77723646,0.2227635,-0.554473,2019-2024,SP-108744,0.2615395826270342,2023,3,3
2023-10-26,1,0.7906515,0.20934847,-0.581303,2019-2024,SP-110732,0.0932647921403284,2023,3,3
2023-05-04,1,0.7445988,0.2554011,-0.4891977,2019-2024,SP-117829,0.0,2023,3,3
2023-08-03,1,0.710914,0.289086,-0.421828,2019-2024,SP-117829,0.0,2023,3,3
2023-11-02,1,0.75620633,0.24379373,-0.5124126,2019-2024,SP-117829,0.0,2023,3,3
2023-02-15,0,0.7739447,0.22605534,-0.54788935,2019-2024,SP-121096,,2023,3,3
2023-08-10,0,0.72293377,0.27706623,-0.44586754,2019-2024,SP-126474,-0.0561931255448355,2023,3,3
2023-11-07,1,0.6690254,0.33097464,-0.33805078,2019-2024,SP-141663,0.0500058863159813,2023,3,3
2023-03-15,0,0.70756274,0.29243723,-0.41512552,2019-2024,SP-143282,0.1471145738311365,2023,3,3
2023-11-01,1,0.6709881,0.3290119,-0.3419762,2019-2024,SP-143282,0.096860561995543,2023,3,3
2023-07-31,0,0.777728,0.22227196,-0.55545604,2019-2024,SP-150764,0.1213466885495199,2023,3,3
2023-05-09,0,0.7058142,0.29418585,-0.41162834,2019-2024,SP-154135,0.0905562677231828,2023,3,3
2023-02-22,1,0.6643142,0.3356858,-0.32862842,2019-2024,SP-154653,-0.0946215414244815,2023,3,3
2023-10-30,0,0.7130109,0.28698903,-0.42602187,2019-2024,SP-154653,-0.0933675858558842,2023,3,3
2023-09-07,0,0.76294947,0.2370505,-0.52589893,2019-2024,SP-162870,-0.264514913032368,2023,3,3
2023-11-14,0,0.7530026,0.24699739,-0.50600517,2019-2024,SP-163712,-0.0410256392239231,2023,3,3
2023-02-22,1,0.7423498,0.25765017,-0.48469964,2019-2024,SP-164471,0.0041832255604579,2023,3,3
2023-05-02,1,0.7146153,0.2853847,-0.42923057,2019-2024,SP-164471,0.1806645792828772,2023,3,3
2023-08-08,1,0.69759333,0.30240673,-0.3951866,2019-2024,SP-164471,-0.1332204193196347,2023,3,3
2023-11-09,0,0.6665663,0.33343366,-0.33313265,2019-2024,SP-165551,-0.0571823583521737,2023,3,3
2023-08-10,1,0.75786847,0.24213152,-0.51573694,2019-2024,SP-165827,-0.0241212698453943,2023,3,3
2023-11-07,1,0.70107305,0.29892698,-0.40214607,2019-2024,SP-165827,0.3160066031325749,2023,3,3
2023-11-08,0,0.69578075,0.30421925,-0.3915615,2019-2024,SP-165948,0.0994394398941822,2023,3,3
2023-08-09,0,0.75253165,0.24746843,-0.50506324,2019-2024,SP-166676,-0.0813741112653449,2023,3,3
2023-11-08,0,0.7304144,0.2695856,-0.46082878,2019-2024,SP-166676,0.1276986535603848,2023,3,3
2023-02-14,0,0.763563,0.23643701,-0.52712595,2019-2024,SP-171109,0.0784111769698588,2023,3,3
2023-03-29,1,0.73534846,0.26465157,-0.4706969,2019-2024,SP-174302,0.1691453561481625,2023,3,3
2023-03-02,1,0.7490746,0.25092554,-0.49814904,2019-2024,SP-175616,0.3019919749279505,2023,3,3
2023-05-04,1,0.6812725,0.31872752,-0.36254498,2019-2024,SP-175616,0.0130566610595508,2023,3,3
2023-09-14,1,0.67080086,0.32919908,-0.3416018,2019-2024,SP-177879,-0.1837907536506403,2023,3,3
2023-02-21,0,0.77063334,0.22936669,-0.5412667,2019-2024,SP-178148,0.1154627955646911,2023,3,3
2023-05-10,0,0.7236036,0.27639642,-0.44720718,2019-2024,SP-178148,-0.1429131361493081,2023,3,3
2023-08-08,0,0.7273842,0.27261582,-0.4547684,2019-2024,SP-178997,-0.035633523305766,2023,3,3
2023-03-29,1,0.7639009,0.23609908,-0.5278018,2019-2024,SP-180367,0.2343489377389611,2023,3,3
2023-03-01,0,0.76307815,0.23692186,-0.5261563,2019-2024,SP-181105,-0.0768951091050638,2023,3,3
2023-04-27,1,0.6741258,0.3258742,-0.34825158,2019-2024,SP-184582,0.0149118409982732,2023,3,3
2023-11-01,1,0.72951335,0.27048668,-0.45902666,2019-2024,SP-184582,0.2523169120226996,2023,3,3
2023-02-21,0,0.74815226,0.25184774,-0.4963045,2019-2024,SP-187392,-0.084320154546961,2023,3,3
2023-08-01,0,0.7652569,0.23474312,-0.53051376,2019-2024,SP-260651,0.0355719684184598,2023,3,3
2023-05-04,0,0.7828972,0.21710286,-0.56579435,2019-2024,SP-266263,-0.1359245774374698,2023,3,3
2023-02-16,1,0.5710033,0.42899665,-0.14200667,2019-2024,MISSING,,2023,4,4
2023-03-24,1,0.5722661,0.4277339,-0.1445322,2019-2024,SP-001186,-0.0132539452224404,2023,4,4
2023-11-03,0,0.595306,0.40469402,-0.19061196,2019-2024,SP-001262,0.0320750256807498,2023,4,4
2023-07-25,1,0.6247808,0.37521926,-0.24956152,2019-2024,SP-002696,-0.0845857103990393,2023,4,4
2023-05-11,0,0.63421166,0.3657883,-0.26842335,2019-2024,SP-002703,-0.1000690079669307,2023,4,4
2023-02-16,0,0.60151756,0.3984824,-0.20303515,2019-2024,SP-004019,-0.0240165594006887,2023,4,4
2023-11-06,0,0.55444205,0.44555798,-0.10888407,2019-2024,SP-004669,-0.0247886045617959,2023,4,4
2023-05-11,0,0.58899546,0.41100454,-0.17799091,2019-2024,SP-006672,0.278676978730453,2023,4,4
2023-08-09,1,0.60130274,0.39869726,-0.20260549,2019-2024,SP-009728,-0.0653190995321405,2023,4,4
2023-03-16,0,0.5566696,0.44333038,-0.113339216,2019-2024,SP-012198,-0.3334049992977678,2023,4,4
2023-12-19,1,0.634933,0.365067,-0.269866,2019-2024,SP-013252,0.1378722105745552,2023,4,4
2023-10-25,0,0.6182107,0.3817893,-0.23642138,2019-2024,SP-013971,0.049403059809139,2023,4,4
2023-03-02,0,0.6536086,0.3463914,-0.3072172,2019-2024,SP-013992,-0.0358383759603542,2023,4,4
2023-02-22,0,0.5454439,0.45455608,-0.090887815,2019-2024,SP-014062,0.1545523649936665,2023,4,4
2023-08-09,1,0.6128882,0.38711175,-0.22577646,2019-2024,SP-014062,-0.0773828670743116,2023,4,4
2023-11-08,1,0.6554759,0.3445241,-0.31095183,2019-2024,SP-014062,0.0464746359643441,2023,4,4
2023-02-14,1,0.5378693,0.46213078,-0.07573849,2019-2024,SP-014118,0.1284800791926358,2023,4,4
2023-12-14,0,0.6621925,0.33780745,-0.32438508,2019-2024,SP-014312,-0.1017934874943467,2023,4,4
2023-04-25,0,0.63832295,0.3616771,-0.27664584,2019-2024,SP-014330,0.2079093329235967,2023,4,4
2023-05-04,0,0.5516589,0.44834107,-0.10331786,2019-2024,SP-015038,0.2006837706612371,2023,4,4
2023-02-14,0,0.6423534,0.3576466,-0.2847068,2019-2024,SP-015070,-0.0110789010204694,2023,4,4
2023-09-14,1,0.586739,0.413261,-0.173478,2019-2024,SP-015096,-0.0565247347004308,2023,4,4
2023-02-14,0,0.6356637,0.36433634,-0.27132735,2019-2024,SP-015211,0.2319620958214082,2023,4,4
2023-03-02,0,0.60905665,0.39094335,-0.2181133,2019-2024,SP-015706,-0.1114261028655293,2023,4,4
2023-08-10,0,0.6171751,0.38282496,-0.23435014,2019-2024,SP-016426,-0.0293321035852753,2023,4,4
2023-05-11,1,0.5375961,0.46240386,-0.07519224,2019-2024,SP-016428,0.106754790962894,2023,4,4
2023-08-03,1,0.62571937,0.3742806,-0.25143877,2019-2024,SP-016428,0.1269276149175823,2023,4,4
2023-11-01,0,0.5759688,0.4240312,-0.1519376,2019-2024,SP-016582,-0.0991823150290224,2023,4,4
2023-03-21,0,0.53979385,0.46020612,-0.07958773,2019-2024,SP-016732,0.6943831011654865,2023,4,4
2023-11-14,1,0.6402704,0.3597296,-0.28054082,2019-2024,SP-016732,-0.0523176687565076,2023,4,4
2023-05-02,1,0.5654145,0.43458557,-0.13082892,2019-2024,SP-018351,-0.1712519361656445,2023,4,4
2023-10-31,1,0.53123224,0.46876773,-0.062464505,2019-2024,SP-018351,0.1700222987422697,2023,4,4
2023-07-26,0,0.58400905,0.41599098,-0.16801807,2019-2024,SP-019987,-0.0882714025387016,2023,4,4
2023-08-09,1,0.6154577,0.3845423,-0.23091543,2019-2024,SP-020096,0.8787248151573198,2023,4,4
2023-04-13,0,0.661808,0.33819202,-0.323616,2019-2024,SP-020315,-0.0966027055277351,2023,4,4
2023-03-14,1,0.5588708,0.44112927,-0.117741525,2019-2024,SP-020500,0.0882780604057183,2023,4,4
2023-03-22,0,0.5846083,0.41539168,-0.16921663,2019-2024,SP-020565,0.1034052149401471,2023,4,4
2023-05-03,0,0.5342501,0.4657499,-0.06850019,2019-2024,SP-020565,0.4080393911281703,2023,4,4
2023-08-01,0,0.59347385,0.40652615,-0.1869477,2019-2024,SP-020565,0.0036177149719152,2023,4,4
2023-03-06,1,0.6354579,0.3645421,-0.27091578,2019-2024,SP-020695,-0.3274198589996557,2023,4,4
2023-04-25,1,0.65754,0.34245998,-0.31508005,2019-2024,SP-020860,-0.0077769310523099,2023,4,4
2023-11-10,1,0.5597782,0.4402218,-0.11955643,2019-2024,SP-020879,0.1178427410680818,2023,4,4
2023-11-15,0,0.56861395,0.43138605,-0.1372279,2019-2024,SP-021894,-0.0482021298749001,2023,4,4
2023-08-02,1,0.6551984,0.3448016,-0.3103968,2019-2024,SP-024370,0.3329091014955517,2023,4,4
2023-10-31,0,0.56443435,0.43556562,-0.12886873,2019-2024,SP-024370,0.0450871269542695,2023,4,4
2023-08-08,0,0.622963,0.377037,-0.24592602,2019-2024,SP-024932,-0.0633663024234798,2023,4,4
2023-11-06,0,0.658822,0.341178,-0.317644,2019-2024,SP-024932,0.0608277611904042,2023,4,4
2023-02-23,1,0.61471474,0.38528523,-0.22942951,2019-2024,SP-025092,0.0708153187432389,2023,4,4
2023-05-11,0,0.5635252,0.4364748,-0.1270504,2019-2024,SP-025380,0.0067461256025967,2023,4,4
2023-10-26,1,0.59924316,0.40075684,-0.19848633,2019-2024,SP-026539,0.4605019009009712,2023,4,4
2023-04-06,0,0.5633058,0.43669415,-0.12661165,2019-2024,SP-028661,0.0417671865190318,2023,4,4
2023-11-27,0,0.5949882,0.40501174,-0.18997648,2019-2024,SP-028862,0.1468803856466283,2023,4,4
2023-02-15,1,0.5900052,0.40999478,-0.18001044,2019-2024,SP-029175,-0.1344855060658563,2023,4,4
2023-08-09,1,0.5859319,0.41406816,-0.17186373,2019-2024,SP-029175,-0.0385434053399626,2023,4,4
2023-11-07,1,0.59485215,0.4051478,-0.18970436,2019-2024,SP-029175,0.5218517335505921,2023,4,4
2023-08-10,1,0.64035,0.35965,-0.2807,2019-2024,SP-029552,0.0624075375672299,2023,4,4
2023-02-24,0,0.6408164,0.3591836,-0.28163278,2019-2024,SP-030369,-0.0948988919850683,2023,4,4
2023-03-13,0,0.60379606,0.39620394,-0.20759213,2019-2024,SP-030369,-0.0948988919850683,2023,4,4
2023-08-09,1,0.57736003,0.42263994,-0.1547201,2019-2024,SP-030421,-0.019362310169246,2023,4,4
2023-09-11,0,0.5956223,0.4043777,-0.1912446,2019-2024,SP-032420,-0.1956984555468621,2023,4,4
2023-11-08,0,0.5479574,0.45204252,-0.0959149,2019-2024,SP-032670,0.3659190947353766,2023,4,4
2023-05-10,0,0.65631974,0.34368023,-0.3126395,2019-2024,SP-032759,-0.2063338484493148,2023,4,4
2023-03-31,1,0.6121781,0.3878219,-0.22435617,2019-2024,SP-032885,-0.1848612985239987,2023,4,4
2023-11-10,1,0.6321002,0.3678998,-0.26420042,2019-2024,SP-032885,0.1800802010197966,2023,4,4
2023-02-21,1,0.62678915,0.37321085,-0.2535783,2019-2024,SP-035612,0.1636522527644385,2023,4,4
2023-07-31,0,0.54870236,0.4512977,-0.09740466,2019-2024,SP-037248,0.0418078621727997,2023,4,4
2023-05-10,1,0.64769393,0.35230607,-0.29538786,2019-2024,SP-038424,-0.1997904735753684,2023,4,4
2023-08-09,0,0.56654674,0.43345326,-0.13309348,2019-2024,SP-038424,-0.0057383803360083,2023,4,4
2023-05-09,0,0.5532479,0.44675213,-0.1064958,2019-2024,SP-038531,-0.2003169840809264,2023,4,4
2023-08-14,0,0.6242291,0.375771,-0.24845809,2019-2024,SP-038531,,2023,4,4
2023-03-23,0,0.61891776,0.38108227,-0.2378355,2019-2024,SP-038853,-0.0335149032559673,2023,4,4
2023-05-12,0,0.53737974,0.4626202,-0.07475954,2019-2024,SP-038853,-0.1600383293159068,2023,4,4
2023-08-01,0,0.5878812,0.41211876,-0.17576244,2019-2024,SP-038876,-0.2067488601863182,2023,4,4
2023-10-24,0,0.6113251,0.3886749,-0.22265017,2019-2024,SP-038876,0.1855847104734062,2023,4,4
2023-03-23,1,0.6530024,0.34699765,-0.30600473,2019-2024,SP-039851,-0.0649614072515676,2023,4,4
2023-05-10,1,0.56494695,0.43505305,-0.1298939,2019-2024,SP-039851,0.1481804924318611,2023,4,4
2023-11-08,0,0.53383845,0.46616155,-0.0676769,2019-2024,SP-039851,0.1544230790920032,2023,4,4
2023-12-05,1,0.63662004,0.36337993,-0.27324012,2019-2024,SP-040068,0.5152054862934426,2023,4,4
2023-05-04,0,0.5525849,0.4474151,-0.10516977,2019-2024,SP-061870,0.0746379311367246,2023,4,4
2023-11-02,1,0.61610806,0.38389197,-0.23221609,2019-2024,SP-061870,0.2148075720750812,2023,4,4
2023-08-03,1,0.53491557,0.4650844,-0.06983116,2019-2024,SP-062723,-0.2507897307703484,2023,4,4
2023-06-12,0,0.5782487,0.42175126,-0.15649742,2019-2024,SP-063476,-0.1547528971626653,2023,4,4
2023-03-15,0,0.6156281,0.38437185,-0.23125628,2019-2024,SP-064655,0.0888277000273354,2023,4,4
2023-09-07,0,0.6398834,0.36011654,-0.27976686,2019-2024,SP-064686,-0.2761462631577898,2023,4,4
2023-05-04,1,0.60761154,0.3923884,-0.21522313,2019-2024,SP-065441,-0.0611570449886108,2023,4,4
2023-11-08,0,0.64396083,0.3560391,-0.28792173,2019-2024,SP-065441,0.1867854502227694,2023,4,4
2023-11-08,1,0.5419757,0.45802432,-0.083951354,2019-2024,SP-065744,0.1132004439472717,2023,4,4
2023-08-10,0,0.64062005,0.35937995,-0.2812401,2019-2024,SP-065955,0.0875877125432575,2023,4,4
2023-05-08,0,0.57603693,0.42396307,-0.15207386,2019-2024,SP-066431,-0.021239649565473,2023,4,4
2023-08-10,0,0.5486662,0.45133382,-0.09733236,2019-2024,SP-105861,-0.0488108036739169,2023,4,4
2023-03-09,0,0.6490265,0.35097355,-0.29805297,2019-2024,SP-106003,0.0164791372210565,2023,4,4
2023-08-09,0,0.57673675,0.42326325,-0.1534735,2019-2024,SP-106003,-0.3210671255542151,2023,4,4
2023-11-08,0,0.5388936,0.4611064,-0.07778719,2019-2024,SP-106003,,2023,4,4
2023-03-09,0,0.57831794,0.42168206,-0.15663588,2019-2024,SP-106156,-0.1244829039396292,2023,4,4
2023-11-08,0,0.5687849,0.4312151,-0.13756979,2019-2024,SP-106528,-0.0637359557060044,2023,4,4
2023-11-08,0,0.56814134,0.4318587,-0.13628265,2019-2024,SP-107781,0.1861540496463261,2023,4,4
2023-11-09,1,0.5534686,0.4465314,-0.1069372,2019-2024,SP-108326,0.1349681524307133,2023,4,4
2023-03-01,1,0.5770436,0.42295647,-0.15408713,2019-2024,SP-108349,-0.1016945396678713,2023,4,4
2023-03-09,1,0.54175663,0.45824337,-0.08351326,2019-2024,SP-108648,-0.0096669650307962,2023,4,4
2023-02-23,0,0.5730141,0.42698592,-0.14602816,2019-2024,SP-108768,-0.1475982038264369,2023,4,4
2023-10-25,1,0.6623193,0.33768076,-0.32463855,2019-2024,SP-110732,0.0932647921403284,2023,4,4
2023-11-02,0,0.625888,0.37411204,-0.25177595,2019-2024,SP-111486,0.1980305263030146,2023,4,4
2023-02-28,1,0.63194126,0.36805874,-0.26388252,2019-2024,SP-117829,0.0,2023,4,4
2023-04-28,1,0.65596855,0.34403142,-0.31193712,2019-2024,SP-122154,-0.0185302330298553,2023,4,4
2023-12-07,0,0.5881683,0.41183162,-0.1763367,2019-2024,SP-122154,0.6480211159030497,2023,4,4
2023-03-02,0,0.5759566,0.42404342,-0.15191317,2019-2024,SP-122194,-0.0506399701254105,2023,4,4
2023-02-22,1,0.55277884,0.44722122,-0.10555762,2019-2024,SP-123455,0.218096542143258,2023,4,4
2023-11-08,1,0.5312799,0.4687201,-0.06255981,2019-2024,SP-128765,0.1478428999994613,2023,4,4
2023-11-02,1,0.55341655,0.44658345,-0.1068331,2019-2024,SP-130618,0.1423388335797546,2023,4,4
2023-11-30,0,0.5304902,0.46950978,-0.06098044,2019-2024,SP-130638,-0.0180930912482895,2023,4,4
2023-08-04,1,0.5467698,0.4532302,-0.093539596,2019-2024,SP-136684,-0.2196869015050364,2023,4,4
2023-05-10,1,0.6366503,0.36334968,-0.27330065,2019-2024,SP-143282,0.0752767301291077,2023,4,4
2023-05-15,0,0.6603028,0.33969718,-0.32060564,2019-2024,SP-143297,0.0682348970731688,2023,4,4
2023-08-14,0,0.58006936,0.41993064,-0.16013873,2019-2024,SP-143297,0.1378074060095213,2023,4,4
2023-10-23,0,0.5445282,0.4554718,-0.08905637,2019-2024,SP-150764,0.0511849559703051,2023,4,4
2023-05-04,1,0.6033443,0.39665562,-0.2066887,2019-2024,SP-157293,0.1206773031790033,2023,4,4
2023-03-09,0,0.6085453,0.3914547,-0.2170906,2019-2024,SP-160424,0.1162660727247649,2023,4,4
2023-05-11,1,0.6610339,0.3389661,-0.32206783,2019-2024,SP-160424,0.047170988281934,2023,4,4
2023-11-02,0,0.58039814,0.41960192,-0.16079623,2019-2024,SP-160424,0.1336000709647723,2023,4,4
2023-03-13,0,0.5925514,0.40744862,-0.18510279,2019-2024,SP-162085,-0.0945264370413274,2023,4,4
2023-08-10,0,0.53489244,0.4651076,-0.06978485,2019-2024,SP-162085,-0.0438820352174208,2023,4,4
2023-02-14,1,0.6080482,0.3919518,-0.2160964,2019-2024,SP-164471,0.0041832255604579,2023,4,4
2023-05-11,0,0.5411543,0.45884567,-0.08230865,2019-2024,SP-165551,-0.1942160038224895,2023,4,4
2023-05-11,1,0.5453049,0.45469508,-0.09060982,2019-2024,SP-165827,0.0726096526670262,2023,4,4
2023-08-03,0,0.64133584,0.35866413,-0.28267172,2019-2024,SP-165948,-0.2100317472711873,2023,4,4
2023-08-10,1,0.5930405,0.40695947,-0.18608105,2019-2024,SP-166477,0.4877338277162407,2023,4,4
2023-11-06,0,0.6025627,0.3974373,-0.20512542,2019-2024,SP-170311,0.1334432255727328,2023,4,4
2023-11-09,0,0.57268685,0.42731315,-0.1453737,2019-2024,SP-174185,-0.0265907400795266,2023,4,4
2023-08-03,1,0.5758263,0.42417365,-0.15165263,2019-2024,SP-175616,0.1799778652253706,2023,4,4
2023-03-27,0,0.5867718,0.4132282,-0.17354357,2019-2024,SP-177812,0.1565708131842149,2023,4,4
2023-08-03,0,0.5580164,0.44198355,-0.11603287,2019-2024,SP-178148,-0.0524305394605402,2023,4,4
2023-05-08,0,0.58622867,0.41377133,-0.17245734,2019-2024,SP-178726,-0.1424965591401504,2023,4,4
2023-03-15,0,0.55780095,0.44219905,-0.1156019,2019-2024,SP-178997,0.0682107192196421,2023,4,4
2023-05-08,1,0.5375359,0.4624641,-0.07507181,2019-2024,SP-180387,-0.0600043447711753,2023,4,4
2023-08-02,0,0.63475674,0.36524326,-0.2695135,2019-2024,SP-180387,-0.0941444768050512,2023,4,4
2023-11-01,0,0.5934819,0.40651813,-0.18696377,2019-2024,SP-180387,-0.0045888380710875,2023,4,4
2023-10-26,1,0.55365634,0.44634366,-0.10731268,2019-2024,SP-181105,-0.1925378025592082,2023,4,4
2023-05-02,0,0.6395532,0.36044684,-0.27910635,2019-2024,SP-187163,-0.1546478993473992,2023,4,4
2023-02-21,0,0.6120308,0.38796923,-0.22406158,2019-2024,SP-260651,0.3287115853790748,2023,4,4
2023-02-16,1,0.60100013,0.3989999,-0.20200023,2019-2024,SP-264485,-0.010975369510025,2023,4,4
2023-08-01,0,0.5390276,0.4609724,-0.07805517,2019-2024,SP-264485,-0.0480142916244477,2023,4,4
2023-11-01,0,0.62494814,0.3750519,-0.24989626,2019-2024,SP-266263,0.0769574581947538,2023,4,4
2023-11-06,0,0.5679971,0.43200287,-0.13599423,2019-2024,SP-329579,2.02585759404256,2023,4,4
2023-05-04,0,0.48285446,0.5171455,0.03429106,2019-2024,MISSING,,2023,5,5
2023-02-23,1,0.3891126,0.6108874,0.22177482,2019-2024,SP-001096,-0.0749519042338206,2023,5,5
2023-03-03,0,0.49965185,0.50034815,0.00069630146,2019-2024,SP-002137,0.0235096522032311,2023,5,5
2023-11-02,0,0.4315366,0.56846344,0.13692683,2019-2024,SP-002137,0.0271951044741011,2023,5,5
2023-08-09,0,0.43175325,0.5682467,0.13649347,2019-2024,SP-002526,0.0749574622130423,2023,5,5
2023-04-24,0,0.522752,0.47724804,-0.045503944,2019-2024,SP-002696,0.0304097319205734,2023,5,5
2023-02-16,0,0.46549624,0.5345038,0.069007576,2019-2024,SP-002703,0.3111411194704048,2023,5,5
2023-08-10,0,0.40842557,0.5915744,0.1831488,2019-2024,SP-002703,-0.0288195347841785,2023,5,5
2023-05-08,0,0.3813694,0.6186306,0.23726118,2019-2024,SP-003516,-0.0273040563578881,2023,5,5
2023-02-22,0,0.528481,0.47151905,-0.056961954,2019-2024,SP-006672,0.029971325369799,2023,5,5
2023-08-09,0,0.43656164,0.56343836,0.12687671,2019-2024,SP-006672,-0.1517734120906305,2023,5,5
2023-07-26,0,0.38607946,0.61392057,0.22784111,2019-2024,SP-006771,-0.0329213589003065,2023,5,5
2023-02-22,0,0.414217,0.585783,0.17156601,2019-2024,SP-007770,0.1380678894775905,2023,5,5
2023-05-16,0,0.4682339,0.53176606,0.063532144,2019-2024,SP-007770,-0.1002952684560108,2023,5,5
2023-08-09,1,0.50344497,0.49655503,-0.0068899393,2019-2024,SP-007770,-0.2264730426247646,2023,5,5
2023-11-09,1,0.4959179,0.5040821,0.008164197,2019-2024,SP-009215,0.1890190867615647,2023,5,5
2023-11-08,1,0.53048646,0.4695135,-0.06097296,2019-2024,SP-009728,0.1103996582959274,2023,5,5
2023-07-27,1,0.46773416,0.53226584,0.064531684,2019-2024,SP-010671,-0.1318802093924449,2023,5,5
2023-08-01,0,0.39467213,0.6053279,0.21065578,2019-2024,SP-011443,-0.0437482798737602,2023,5,5
2023-05-04,0,0.5197909,0.4802091,-0.039581776,2019-2024,SP-013992,0.1413099683105703,2023,5,5
2023-05-10,0,0.4412414,0.55875856,0.11751714,2019-2024,SP-014062,-0.0403969787181144,2023,5,5
