date,binary_target_net_income,proba_class_0,proba_class_1,window,cid,return_1q,year,weight,weighted_return,weight_check,weight_valid
2024-05-07,0,0.04415601,0.955844,2020-2025,SP-028724,-0.1731233449082926,2024,0.0022675736961451248,-0.0003925699431027043,2.220446049250313e-16,True
2024-08-12,0,0.0482635,0.95173645,2020-2025,SP-028724,-0.2009418929288252,2024,0.0022675736961451248,-0.00045565055085901405,2.220446049250313e-16,True
2024-05-14,0,0.35878918,0.6412108,2020-2025,SP-028862,-0.0197932966207031,2024,0.0022675736961451248,-4.488275877710453e-05,2.220446049250313e-16,True
2024-02-29,0,0.02795196,0.972048,2020-2025,SP-028903,0.2470625829186487,2024,0.0022675736961451248,0.0005602326143280016,2.220446049250313e-16,True
2024-05-07,0,0.039469507,0.96053046,2020-2025,SP-028903,-0.0917946422962386,2024,0.0022675736961451248,-0.00020815111631800135,2.220446049250313e-16,True
2024-08-07,0,0.009287194,0.9907128,2020-2025,SP-028903,0.1242762519459035,2024,0.0022675736961451248,0.00028180555996803515,2.220446049250313e-16,True
2024-05-09,0,0.07538267,0.9246174,2020-2025,SP-029135,-0.0139885924189451,2024,0.0022675736961451248,-3.1720164215295016e-05,2.220446049250313e-16,True
2024-07-25,0,0.009979117,0.9900209,2020-2025,SP-029135,-0.1499403533773498,2024,0.0022675736961451248,-0.0003400008013091832,2.220446049250313e-16,True
2024-02-22,0,0.051200397,0.94879955,2020-2025,SP-029955,0.3000621457338545,2024,0.0022675736961451248,0.0006804130288749535,2.220446049250313e-16,True
2024-05-02,0,0.07138931,0.9286107,2020-2025,SP-029955,-0.3431473148870935,2024,0.0022675736961451248,-0.0007781118251408016,2.220446049250313e-16,True
2024-08-01,0,0.09881678,0.90118325,2020-2025,SP-029955,0.2013268939459343,2024,0.0022675736961451248,0.0004565235690383998,2.220446049250313e-16,True
2024-08-07,0,0.33534247,0.66465753,2020-2025,SP-029985,-0.0467167775844744,2024,0.0022675736961451248,-0.00010593373601921634,2.220446049250313e-16,True
2024-05-01,0,0.08875127,0.9112488,2020-2025,SP-030075,-0.0818680417680513,2024,0.0022675736961451248,-0.00018564181806814356,2.220446049250313e-16,True
2024-07-31,0,0.03359044,0.96640956,2020-2025,SP-030075,-0.1403467370490656,2024,0.0022675736961451248,-0.00031824656927225764,2.220446049250313e-16,True
2024-02-23,0,0.061774626,0.93822545,2020-2025,SP-030369,0.1229689416049319,2024,0.0022675736961451248,0.00027884113742614945,2.220446049250313e-16,True
2024-03-05,0,0.07351483,0.9264852,2020-2025,SP-030369,0.1229689416049319,2024,0.0022675736961451248,0.00027884113742614945,2.220446049250313e-16,True
2024-05-10,0,0.037809346,0.9621907,2020-2025,SP-030369,-0.1688241595265334,2024,0.0022675736961451248,-0.0003828212234161755,2.220446049250313e-16,True
2024-08-08,0,0.03592442,0.9640756,2020-2025,SP-030369,0.2886145221417696,2024,0.0022675736961451248,0.0006544546987341714,2.220446049250313e-16,True
2024-08-07,0,0.25858128,0.7414187,2020-2025,SP-030421,-0.0065648330179317,2024,0.0022675736961451248,-1.488624267104694e-05,2.220446049250313e-16,True
2024-05-16,0,0.29292277,0.70707726,2020-2025,SP-030560,0.1294383402502638,2024,0.0022675736961451248,0.00029351097562418097,2.220446049250313e-16,True
2024-05-08,0,0.060858034,0.939142,2020-2025,SP-031178,0.1484905585085923,2024,0.0022675736961451248,0.00033671328459998256,2.220446049250313e-16,True
2024-05-02,0,0.2635183,0.7364817,2020-2025,SP-031421,-0.0303259211349299,2024,0.0022675736961451248,-6.876626107693855e-05,2.220446049250313e-16,True
2024-08-08,0,0.15606937,0.84393054,2020-2025,SP-031796,0.2306326539759164,2024,0.0022675736961451248,0.0005229765396279284,2.220446049250313e-16,True
2024-08-01,0,0.2914184,0.70858157,2020-2025,SP-032564,0.0479579931948022,2024,0.0022675736961451248,0.00010874828388844037,2.220446049250313e-16,True
2024-05-08,0,0.11350407,0.8864959,2020-2025,SP-032670,-0.16688701938602,2024,0.0022675736961451248,-0.00037842861538780044,2.220446049250313e-16,True
2024-03-15,0,0.072946474,0.9270535,2020-2025,SP-032799,-0.2128461982434313,2024,0.0022675736961451248,-0.00048264444046129543,2.220446049250313e-16,True
2024-05-10,0,0.18254662,0.8174533,2020-2025,SP-032799,0.3707896756163171,2024,0.0022675736961451248,0.000840792915229744,2.220446049250313e-16,True
2024-08-09,0,0.32361093,0.67638904,2020-2025,SP-032799,0.0101621349509344,2024,0.0022675736961451248,2.3043389911415874e-05,2.220446049250313e-16,True
2024-08-01,0,0.39841196,0.60158813,2020-2025,SP-034910,0.21759581296199,2024,0.0022675736961451248,0.0004934145418639228,2.220446049250313e-16,True
2024-03-06,0,0.26978758,0.73021245,2020-2025,SP-035048,0.3341940520496691,2024,0.0022675736961451248,0.0007578096418359844,2.220446049250313e-16,True
2024-05-09,0,0.18959907,0.81040096,2020-2025,SP-035048,-0.2485023952684724,2024,0.0022675736961451248,-0.0005634974949398467,2.220446049250313e-16,True
2024-08-08,0,0.029168205,0.9708319,2020-2025,SP-035048,0.0219001775306786,2024,0.0022675736961451248,4.966026650947529e-05,2.220446049250313e-16,True
2024-07-31,0,0.08579055,0.9142094,2020-2025,SP-035612,0.0135969875189181,2024,0.0022675736961451248,3.083217124471225e-05,2.220446049250313e-16,True
2024-08-01,0,0.069712624,0.9302874,2020-2025,SP-035612,0.0135969875189181,2024,0.0022675736961451248,3.083217124471225e-05,2.220446049250313e-16,True
2024-02-23,0,0.19849955,0.80150044,2020-2025,SP-035743,0.0081562521797142,2024,0.0022675736961451248,1.849490290184626e-05,2.220446049250313e-16,True
2024-05-07,0,0.36088607,0.63911396,2020-2025,SP-035957,0.0707755245791891,2024,0.0022675736961451248,0.00016048871786664197,2.220446049250313e-16,True
2024-08-07,0,0.089436226,0.9105637,2020-2025,SP-035957,0.0734121305272657,2024,0.0022675736961451248,0.00016646741616160022,2.220446049250313e-16,True
2024-02-13,0,0.24536254,0.7546374,2020-2025,SP-036737,0.0748084261099065,2024,0.0022675736961451248,0.00016963361929684014,2.220446049250313e-16,True
2024-05-14,0,0.09021376,0.90978616,2020-2025,SP-036737,-0.240743940496882,2024,0.0022675736961451248,-0.0005459046269770567,2.220446049250313e-16,True
2024-09-04,0,0.1929119,0.8070881,2020-2025,SP-036737,0.2798782767671793,2024,0.0022675736961451248,0.000634644618519681,2.220446049250313e-16,True
2024-05-07,0,0.20148519,0.7985149,2020-2025,SP-036995,0.0333816021146102,2024,0.0022675736961451248,7.569524289027256e-05,2.220446049250313e-16,True
2024-08-06,0,0.11777541,0.8822246,2020-2025,SP-036995,0.033753227984254,2024,0.0022675736961451248,7.65379319370839e-05,2.220446049250313e-16,True
2024-03-04,0,0.08634147,0.9136585,2020-2025,SP-037248,0.1310011537414118,2024,0.0022675736961451248,0.0002970547703886889,2.220446049250313e-16,True
2024-04-29,0,0.07756538,0.9224347,2020-2025,SP-037248,0.0663602516200568,2024,0.0022675736961451248,0.00015047676104321272,2.220446049250313e-16,True
2024-07-29,0,0.08268586,0.9173142,2020-2025,SP-037248,0.0685724806867302,2024,0.0022675736961451248,0.000155493153484649,2.220446049250313e-16,True
2024-08-08,0,0.36870944,0.63129056,2020-2025,SP-038853,0.0448937885363375,2024,0.0022675736961451248,0.00010179997400530045,2.220446049250313e-16,True
2024-05-09,0,0.30942106,0.690579,2020-2025,SP-039424,-0.0506632374045404,2024,0.0022675736961451248,-0.00011488262450009162,2.220446049250313e-16,True
2024-08-15,0,0.19751488,0.8024851,2020-2025,SP-039424,-0.7177652968588917,2024,0.0022675736961451248,-0.0016275857071630197,2.220446049250313e-16,True
2024-06-03,0,0.20702007,0.79297996,2020-2025,SP-040291,-0.2426289188145521,2024,0.0022675736961451248,-0.0005501789542280093,2.220446049250313e-16,True
2024-08-07,0,0.30434683,0.6956532,2020-2025,SP-040291,-0.2265956061458408,2024,0.0022675736961451248,-0.0005138222361583692,2.220446049250313e-16,True
2024-08-01,0,0.35170156,0.64829844,2020-2025,SP-040590,0.0718375037944185,2024,0.0022675736961451248,0.000162896834000949,2.220446049250313e-16,True
2024-02-21,0,0.34949023,0.6505098,2020-2025,SP-040605,0.0212643684431321,2024,0.0022675736961451248,4.8218522546784805e-05,2.220446049250313e-16,True
2024-05-01,0,0.31204778,0.6879522,2020-2025,SP-040605,-0.142939158527053,2024,0.0022675736961451248,-0.0003241250760250635,2.220446049250313e-16,True
2024-05-02,0,0.037359044,0.962641,2020-2025,SP-061870,-0.2297983253712653,2024,0.0022675736961451248,-0.00052108463803008,2.220446049250313e-16,True
2024-04-04,0,0.085407086,0.914593,2020-2025,SP-061955,0.0190575680692515,2024,0.0022675736961451248,4.321444006632994e-05,2.220446049250313e-16,True
2024-06-26,0,0.11011282,0.88988715,2020-2025,SP-061955,-0.0549444584154097,2024,0.0022675736961451248,-0.0001245906086517227,2.220446049250313e-16,True
2024-08-08,0,0.13478301,0.865217,2020-2025,SP-062337,0.4078735373858612,2024,0.0022675736961451248,0.0009248833047298439,2.220446049250313e-16,True
2024-08-08,0,0.22907338,0.7709266,2020-2025,SP-062723,0.137942676963872,2024,0.0022675736961451248,0.0003127951858591202,2.220446049250313e-16,True
2024-03-13,0,0.33794767,0.66205233,2020-2025,SP-063476,-0.2115023329885219,2024,0.0022675736961451248,-0.00047959712695809953,2.220446049250313e-16,True
2024-09-05,0,0.34768334,0.6523167,2020-2025,SP-063476,0.0076543679794514,2024,0.0022675736961451248,1.73568434908195e-05,2.220446049250313e-16,True
2024-03-15,0,0.2744928,0.72550714,2020-2025,SP-064072,-0.082226428626536,2024,0.0022675736961451248,-0.00018645448668148752,2.220446049250313e-16,True
2024-05-13,0,0.20635167,0.7936484,2020-2025,SP-064072,0.0650767936588245,2024,0.0022675736961451248,0.0001475664255302143,2.220446049250313e-16,True
2024-08-08,0,0.37430948,0.6256905,2020-2025,SP-064072,0.0228784051030101,2024,0.0022675736961451248,5.18784696213381e-05,2.220446049250313e-16,True
2024-02-21,0,0.054237306,0.94576275,2020-2025,SP-064625,-0.0993564102065882,2024,0.0022675736961451248,-0.0002252979823278644,2.220446049250313e-16,True
2024-05-16,0,0.004113142,0.99588686,2020-2025,SP-064625,0.0606219216183025,2024,0.0022675736961451248,0.00013746467487143425,2.220446049250313e-16,True
2024-08-14,0,0.029508201,0.9704918,2020-2025,SP-064625,-0.0033352621819639,2024,0.0022675736961451248,-7.562952793568935e-06,2.220446049250313e-16,True
2024-06-06,0,0.031526636,0.9684734,2020-2025,SP-064686,-0.0654276176700614,2024,0.0022675736961451248,-0.0001483619448300712,2.220446049250313e-16,True
2024-09-13,0,0.07659634,0.9234036,2020-2025,SP-064686,-0.0076154367780764,2024,0.0022675736961451248,-1.7268564122622223e-05,2.220446049250313e-16,True
2024-02-22,0,0.01019843,0.9898015,2020-2025,SP-064803,-0.0777223021441397,2024,0.0022675736961451248,-0.000176241047945895,2.220446049250313e-16,True
2024-05-08,0,0.018263228,0.9817368,2020-2025,SP-064803,-0.0485840684788371,2024,0.0022675736961451248,-0.0001101679557343245,2.220446049250313e-16,True
2024-08-07,0,0.005895817,0.99410427,2020-2025,SP-064803,0.2334282951774987,2024,0.0022675736961451248,0.0005293158620804959,2.220446049250313e-16,True
2024-06-06,0,0.0076372824,0.99236274,2020-2025,SP-065613,0.1649150435800459,2024,0.0022675736961451248,0.000373957014920739,2.220446049250313e-16,True
2024-08-08,0,0.012019972,0.98797995,2020-2025,SP-065613,-0.0580044168769776,2024,0.0022675736961451248,-0.00013152928997047075,2.220446049250313e-16,True
2024-08-13,0,0.23178615,0.76821387,2020-2025,SP-065614,-0.1469170527939491,2024,0.0022675736961451248,-0.00033314524443072357,2.220446049250313e-16,True
2024-04-04,0,0.30251455,0.6974855,2020-2025,SP-065986,0.0456821616488968,2024,0.0022675736961451248,0.000103587668138088,2.220446049250313e-16,True
2024-06-26,0,0.26354134,0.7364587,2020-2025,SP-065986,-0.1535726620428729,2024,0.0022675736961451248,-0.0003482373288954034,2.220446049250313e-16,True
2024-06-27,0,0.33440164,0.66559833,2020-2025,SP-065986,-0.1535726620428729,2024,0.0022675736961451248,-0.0003482373288954034,2.220446049250313e-16,True
2024-05-29,0,0.28749284,0.7125072,2020-2025,SP-066326,0.06924962345806,2024,0.0022675736961451248,0.00015702862462145127,2.220446049250313e-16,True
2024-02-15,0,0.12582533,0.87417465,2020-2025,SP-066376,-0.2473946703735229,2024,0.0022675736961451248,-0.0005609856471054941,2.220446049250313e-16,True
2024-05-09,0,0.091925316,0.9080746,2020-2025,SP-066376,0.1077587188584632,2024,0.0022675736961451248,0.00024435083641374876,2.220446049250313e-16,True
2024-08-09,0,0.15851068,0.8414894,2020-2025,SP-066376,0.2434754753141514,2024,0.0022675736961451248,0.0005520985834788014,2.220446049250313e-16,True
2024-08-06,0,0.36208725,0.63791275,2020-2025,SP-066401,0.0781724901388889,2024,0.0022675736961451248,0.00017726188240110863,2.220446049250313e-16,True
2024-08-08,0,0.26289344,0.73710656,2020-2025,SP-066431,0.2740746528889823,2024,0.0022675736961451248,0.0006214844736711617,2.220446049250313e-16,True
2024-05-08,0,0.24136947,0.7586305,2020-2025,SP-105728,-0.0588198072926745,2024,0.0022675736961451248,-0.00013337824782919388,2.220446049250313e-16,True
2024-08-08,0,0.21925904,0.7807409,2020-2025,SP-105728,0.2361537521438061,2024,0.0022675736961451248,0.0005354960366072701,2.220446049250313e-16,True
2024-02-13,0,0.034312963,0.96568704,2020-2025,SP-106112,0.1463737419476603,2024,0.0022675736961451248,0.0003319132470468488,2.220446049250313e-16,True
2024-04-30,0,0.043244414,0.9567556,2020-2025,SP-106112,0.1872360008478312,2024,0.0022675736961451248,0.0004245714304939483,2.220446049250313e-16,True
2024-07-30,0,0.102750815,0.89724916,2020-2025,SP-106112,0.4779494082181629,2024,0.0022675736961451248,0.0010837855061636347,2.220446049250313e-16,True
2024-02-20,0,0.021715574,0.9782845,2020-2025,SP-106464,0.2506480189276808,2024,0.0022675736961451248,0.0005683628547112944,2.220446049250313e-16,True
2024-04-23,0,0.18183978,0.8181602,2020-2025,SP-106464,0.3506620499614648,2024,0.0022675736961451248,0.0007951520407289451,2.220446049250313e-16,True
2024-07-23,0,0.029490776,0.97050923,2020-2025,SP-106464,-0.0070741240955813,2024,0.0022675736961451248,-1.6041097722406577e-05,2.220446049250313e-16,True
2024-02-28,0,0.14751813,0.8524819,2020-2025,SP-106528,0.0399752399669613,2024,0.0022675736961451248,9.064680264617075e-05,2.220446049250313e-16,True
2024-05-06,0,0.2026594,0.79734063,2020-2025,SP-106528,-0.0720481084878057,2024,0.0022675736961451248,-0.0001633743956639585,2.220446049250313e-16,True
2024-07-31,0,0.19140102,0.8085989,2020-2025,SP-106528,0.0282578318080353,2024,0.0022675736961451248,6.407671611799387e-05,2.220446049250313e-16,True
2024-03-07,0,0.093335435,0.90666455,2020-2025,SP-107098,-0.0722929636935886,2024,0.0022675736961451248,-0.00016392962288795603,2.220446049250313e-16,True
2024-05-08,0,0.18603112,0.8139689,2020-2025,SP-107098,0.3580312314988852,2024,0.0022675736961451248,0.000811862202945318,2.220446049250313e-16,True
2024-08-07,0,0.21900602,0.78099406,2020-2025,SP-107098,-0.0182942862973847,2024,0.0022675736961451248,-4.1483642397697736e-05,2.220446049250313e-16,True
2024-08-01,0,0.32156667,0.67843324,2020-2025,SP-107245,0.1488619367006455,2024,0.0022675736961451248,0.00033755541201960427,2.220446049250313e-16,True
2024-02-21,0,0.24205628,0.75794375,2020-2025,SP-107710,0.1104134116133454,2024,0.0022675736961451248,0.0002503705478760667,2.220446049250313e-16,True
2024-05-08,0,0.13334064,0.8666593,2020-2025,SP-107710,-0.0265042754992238,2024,0.0022675736961451248,-6.010039795742358e-05,2.220446049250313e-16,True
2024-08-06,0,0.3179267,0.68207335,2020-2025,SP-107710,0.1880626394331405,2024,0.0022675736961451248,0.0004264458944062143,2.220446049250313e-16,True
2024-02-23,0,0.18031852,0.81968147,2020-2025,SP-107781,0.2326814978916372,2024,0.0022675736961451248,0.0005276224441987239,2.220446049250313e-16,True
2024-05-14,0,0.22320335,0.7767967,2020-2025,SP-107781,0.303256339965437,2024,0.0022675736961451248,0.0006876560996948685,2.220446049250313e-16,True
2024-08-13,0,0.32315925,0.67684084,2020-2025,SP-107781,0.0330564741116748,2024,0.0022675736961451248,7.495799118293606e-05,2.220446049250313e-16,True
2024-02-13,0,0.012562808,0.9874371,2020-2025,SP-108071,-0.0346138289934577,2024,0.0022675736961451248,-7.848940814843016e-05,2.220446049250313e-16,True
2024-05-07,0,0.009065306,0.99093467,2020-2025,SP-108071,-0.1060014749737537,2024,0.0022675736961451248,-0.00024036615640306964,2.220446049250313e-16,True
2024-08-08,0,0.010173202,0.98982686,2020-2025,SP-108071,0.2539566761782704,2024,0.0022675736961451248,0.0005758654788622911,2.220446049250313e-16,True
2024-05-01,0,0.38903496,0.610965,2020-2025,SP-108297,0.1040654561866288,2024,0.0022675736961451248,0.0002359760911261424,2.220446049250313e-16,True
2024-07-30,0,0.19674063,0.8032593,2020-2025,SP-108297,-0.0129762705135136,2024,0.0022675736961451248,-2.942464969050703e-05,2.220446049250313e-16,True
2024-02-22,0,0.34784666,0.6521534,2020-2025,SP-108768,-0.1011695405469052,2024,0.0022675736961451248,-0.0002294093889952499,2.220446049250313e-16,True
2024-02-13,0,0.27061158,0.7293885,2020-2025,SP-110732,0.1499013431861063,2024,0.0022675736961451248,0.0003399123428256379,2.220446049250313e-16,True
2024-02-14,0,0.2582973,0.74170274,2020-2025,SP-110732,0.1499013431861063,2024,0.0022675736961451248,0.0003399123428256379,2.220446049250313e-16,True
2024-04-24,0,0.39118868,0.6088113,2020-2025,SP-110732,0.0251254962498202,2024,0.0022675736961451248,5.697391439868526e-05,2.220446049250313e-16,True
2024-04-25,0,0.35845378,0.64154625,2020-2025,SP-110732,0.0251254962498202,2024,0.0022675736961451248,5.697391439868526e-05,2.220446049250313e-16,True
2024-04-15,0,0.16732095,0.832679,2020-2025,SP-111003,0.017615690963121,2024,0.0022675736961451248,3.994487746739456e-05,2.220446049250313e-16,True
2024-07-12,0,0.13307267,0.8669273,2020-2025,SP-111003,-0.1448365847263745,2024,0.0022675736961451248,-0.00032842762976502155,2.220446049250313e-16,True
2024-02-21,0,0.3042367,0.69576335,2020-2025,SP-111486,0.0995601782890514,2024,0.0022675736961451248,0.00022576004147177188,2.220446049250313e-16,True
2024-05-01,0,0.30399793,0.69600207,2020-2025,SP-111486,0.0375995200031391,2024,0.0022675736961451248,8.525968254680067e-05,2.220446049250313e-16,True
2024-08-01,0,0.12344778,0.8765522,2020-2025,SP-111486,0.2527500551000122,2024,0.0022675736961451248,0.0005731293766440186,2.220446049250313e-16,True
2024-03-11,0,0.38398904,0.6160109,2020-2025,SP-112158,0.5323853435128428,2024,0.0022675736961451248,0.0012072230011629089,2.220446049250313e-16,True
2024-04-24,0,0.31826824,0.68173176,2020-2025,SP-112158,0.2575376765217337,2024,0.0022675736961451248,0.0005839856610470152,2.220446049250313e-16,True
2024-03-06,0,0.30681306,0.69318694,2020-2025,SP-114211,0.1437817641694535,2024,0.0022675736961451248,0.00032603574641599435,2.220446049250313e-16,True
2024-05-09,0,0.37768564,0.62231433,2020-2025,SP-114211,-0.0715542439678941,2024,0.0022675736961451248,-0.00016225452146914762,2.220446049250313e-16,True
2024-07-30,0,0.045489248,0.95451075,2020-2025,SP-114211,-0.148766142441087,2024,0.0022675736961451248,-0.00033733819147638777,2.220446049250313e-16,True
2024-03-08,0,0.25597584,0.74402416,2020-2025,SP-115044,-0.0160577478042892,2024,0.0022675736961451248,-3.641212654033832e-05,2.220446049250313e-16,True
2024-05-10,0,0.07948062,0.9205195,2020-2025,SP-115044,-0.0405497324390438,2024,0.0022675736961451248,-9.194950666449841e-05,2.220446049250313e-16,True
2024-08-09,0,0.20998792,0.79001206,2020-2025,SP-115044,-0.0755314083822947,2024,0.0022675736961451248,-0.00017127303488048687,2.220446049250313e-16,True
2024-05-02,0,0.3494039,0.6505961,2020-2025,SP-117829,0.0,2024,0.0022675736961451248,0.0,2.220446049250313e-16,True
2024-08-01,0,0.12400877,0.87599117,2020-2025,SP-117829,0.0,2024,0.0022675736961451248,0.0,2.220446049250313e-16,True
2024-08-01,0,0.26234415,0.7376559,2020-2025,SP-122194,0.1030149249013791,2024,0.0022675736961451248,0.00023359393401673267,2.220446049250313e-16,True
2024-02-26,0,0.0316939,0.9683061,2020-2025,SP-122438,-0.0380979985435186,2024,0.0022675736961451248,-8.639001937305805e-05,2.220446049250313e-16,True
2024-05-09,0,0.39454952,0.6054505,2020-2025,SP-122438,-0.0637072043033102,2024,0.0022675736961451248,-0.0001444607807331297,2.220446049250313e-16,True
2024-08-01,0,0.025100442,0.97489953,2020-2025,SP-122438,0.1540050838626659,2024,0.0022675736961451248,0.0003492178772396052,2.220446049250313e-16,True
2024-02-14,0,0.18892355,0.81107646,2020-2025,SP-124042,0.1110884740520185,2024,0.0022675736961451248,0.00025190130170525736,2.220446049250313e-16,True
2024-03-20,0,0.29347244,0.7065276,2020-2025,SP-126474,0.0169188171189142,2024,0.0022675736961451248,3.8364664668739685e-05,2.220446049250313e-16,True
2024-02-22,0,0.13263793,0.867362,2020-2025,SP-126634,0.2522510014221658,2024,0.0022675736961451248,0.0005719977356511696,2.220446049250313e-16,True
2024-02-29,0,0.13429284,0.86570716,2020-2025,SP-128078,0.004171613836961,2024,0.0022675736961451248,9.4594418071678e-06,2.220446049250313e-16,True
2024-05-09,0,0.029363342,0.97063667,2020-2025,SP-128078,-0.1302393109334854,2024,0.0022675736961451248,-0.00029532723567683765,2.220446049250313e-16,True
2024-08-06,0,0.04334176,0.9566583,2020-2025,SP-128078,0.0648335329059874,2024,0.0022675736961451248,0.00014701481384577641,2.220446049250313e-16,True
2024-03-12,0,0.18306184,0.81693816,2020-2025,SP-128765,0.2245651279455047,2024,0.0022675736961451248,0.000509217977200691,2.220446049250313e-16,True
2024-05-08,0,0.28569165,0.71430844,2020-2025,SP-128765,0.1196971953351925,2024,0.0022675736961451248,0.00027142221164442747,2.220446049250313e-16,True
2024-08-14,0,0.34899187,0.651008,2020-2025,SP-128765,0.178128716415096,2024,0.0022675736961451248,0.00040391999187096604,2.220446049250313e-16,True
2024-02-20,0,0.33099338,0.6690066,2020-2025,SP-129472,-0.0862683141765435,2024,0.0022675736961451248,-0.00019561976003751362,2.220446049250313e-16,True
2024-05-09,0,0.1489141,0.8510859,2020-2025,SP-129472,0.0064370629436161,2024,0.0022675736961451248,1.4596514611374376e-05,2.220446049250313e-16,True
2024-08-06,0,0.043910537,0.95608944,2020-2025,SP-129472,0.3158067195625272,2024,0.0022675736961451248,0.0007161150103458667,2.220446049250313e-16,True
2024-03-21,0,0.08504423,0.9149558,2020-2025,SP-130598,0.034520225653732,2024,0.0022675736961451248,7.827715567739683e-05,2.220446049250313e-16,True
2024-05-08,0,0.06717993,0.9328201,2020-2025,SP-130598,-0.0589666203470754,2024,0.0022675736961451248,-0.00013371115724960408,2.220446049250313e-16,True
2024-08-09,0,0.06246278,0.93753725,2020-2025,SP-130598,0.0860903178334694,2024,0.0022675736961451248,0.00019521614021194878,2.220446049250313e-16,True
2024-03-01,0,0.21649732,0.78350264,2020-2025,SP-136684,-0.1226846599540905,2024,0.0022675736961451248,-0.0002781965078324048,2.220446049250313e-16,True
2024-05-03,0,0.28469786,0.7153022,2020-2025,SP-136684,0.1331448182670309,2024,0.0022675736961451248,0.0003019156876803422,2.220446049250313e-16,True
2024-08-02,0,0.185266,0.81473404,2020-2025,SP-136684,0.0808594434188251,2024,0.0022675736961451248,0.00018335474698146282,2.220446049250313e-16,True
2024-03-13,0,0.04124141,0.95875853,2020-2025,SP-142443,-0.1062600209410496,2024,0.0022675736961451248,-0.0002409524284377542,2.220446049250313e-16,True
2024-05-16,0,0.017043734,0.98295623,2020-2025,SP-142443,0.1342692195269297,2024,0.0022675736961451248,0.00030446535040120113,2.220446049250313e-16,True
2024-08-14,0,0.03599139,0.96400857,2020-2025,SP-142443,-0.0720137803002728,2024,0.0022675736961451248,-0.00016329655396887257,2.220446049250313e-16,True
2024-03-28,0,0.21106036,0.7889396,2020-2025,SP-143297,0.4828522253450788,2024,0.0022675736961451248,0.001094903005317639,2.220446049250313e-16,True
2024-05-16,0,0.1956669,0.80433315,2020-2025,SP-143297,0.0038981361817628,2024,0.0022675736961451248,8.839311069756916e-06,2.220446049250313e-16,True
2024-08-14,0,0.0128497565,0.9871503,2020-2025,SP-143297,-0.2617601066672948,2024,0.0022675736961451248,-0.0005935603325788999,2.220446049250313e-16,True
2024-02-29,0,0.27838653,0.72161347,2020-2025,SP-145812,0.1546409778716956,2024,0.0022675736961451248,0.00035065981376801724,2.220446049250313e-16,True
2024-05-10,0,0.14252268,0.85747725,2020-2025,SP-145812,-0.0195281744556413,2024,0.0022675736961451248,-4.428157472934536e-05,2.220446049250313e-16,True
2024-07-25,0,0.00809381,0.99190617,2020-2025,SP-145812,-0.2205091922161541,2024,0.0022675736961451248,-0.0005000208440275603,2.220446049250313e-16,True
2024-02-16,0,0.39982045,0.6001795,2020-2025,SP-150764,0.1678524411733401,2024,0.0022675736961451248,0.000380617780438413,2.220446049250313e-16,True
2024-04-25,0,0.39193878,0.6080612,2020-2025,SP-150764,-0.1108844934318915,2024,0.0022675736961451248,-0.000251438760616534,2.220446049250313e-16,True
2024-07-25,0,0.29984397,0.7001561,2020-2025,SP-150764,-0.0239962482509452,2024,0.0022675736961451248,-5.4413261340011794e-05,2.220446049250313e-16,True
2024-02-22,0,0.10769197,0.8923081,2020-2025,SP-152011,0.0710795229764486,2024,0.0022675736961451248,0.00016117805663593785,2.220446049250313e-16,True
2024-05-07,0,0.0482017,0.9517983,2020-2025,SP-152011,-0.0859472053968147,2024,0.0022675736961451248,-0.00019489162221499935,2.220446049250313e-16,True
2024-08-08,0,0.040728934,0.9592711,2020-2025,SP-152011,0.13853207251987,2024,0.0022675736961451248,0.00031413168371852607,2.220446049250313e-16,True
2024-04-30,0,0.051739957,0.94826007,2020-2025,SP-152828,-0.1284654243661028,2024,0.0022675736961451248,-0.0002913048171566957,2.220446049250313e-16,True
2024-07-30,0,0.047180414,0.95281965,2020-2025,SP-152828,0.318427107685907,2024,0.0022675736961451248,0.0007220569335281338,2.220446049250313e-16,True
2024-08-08,0,0.36586204,0.6341379,2020-2025,SP-154135,0.1248502863248848,2024,0.0022675736961451248,0.00028310722522649614,2.220446049250313e-16,True
2024-02-21,0,0.14828612,0.8517139,2020-2025,SP-154653,-0.1433402452385554,2024,0.0022675736961451248,-0.0003250345697019397,2.220446049250313e-16,True
2024-05-08,0,0.052153956,0.947846,2020-2025,SP-154653,0.2796120909983549,2024,0.0022675736961451248,0.0006340410226720065,2.220446049250313e-16,True
2024-08-07,0,0.0822136,0.9177864,2020-2025,SP-154653,0.024672913137135,2024,0.0022675736961451248,5.5947648837040815e-05,2.220446049250313e-16,True
2024-07-23,0,0.3391391,0.6608609,2020-2025,SP-155613,0.171559992551691,2024,0.0022675736961451248,0.00038902492642106803,2.220446049250313e-16,True
2024-08-09,0,0.24161959,0.7583805,2020-2025,SP-157476,0.3482315552105933,2024,0.0022675736961451248,0.0007896407147632501,2.220446049250313e-16,True
2024-02-29,0,0.037024323,0.9629757,2020-2025,SP-158765,-0.0643125211284815,2024,0.0022675736961451248,-0.00014583338124372222,2.220446049250313e-16,True
2024-05-02,0,0.07965705,0.920343,2020-2025,SP-158765,0.0047922955711553,2024,0.0022675736961451248,1.0866883381304537e-05,2.220446049250313e-16,True
2024-08-08,0,0.32075992,0.6792401,2020-2025,SP-158765,0.2508530644196431,2024,0.0022675736961451248,0.0005688278104753812,2.220446049250313e-16,True
