date,binary_target_cash_operations,proba_class_0,proba_class_1,margin_proba,window,cid
2023-04-27,0,0.95351744,0.04648254,-0.9070349,2019-2024,SP-184582
2023-07-27,0,0.9883332,0.011666794,-0.97666645,2019-2024,SP-184582
2023-11-01,0,0.99855983,0.0014401678,-0.99711967,2019-2024,SP-184582
2023-03-01,0,0.7024565,0.29754353,-0.40491295,2019-2024,SP-184651
2023-05-10,1,0.42250347,0.5774965,0.15499306,2019-2024,SP-184651
2023-07-26,1,0.40562165,0.59437835,0.1887567,2019-2024,SP-184651
2023-11-01,1,0.7050613,0.29493865,-0.41012266,2019-2024,SP-184651
2023-03-01,0,0.92394406,0.076055944,-0.8478881,2019-2024,SP-184905
2023-05-09,0,0.91199607,0.08800395,-0.82399213,2019-2024,SP-184905
2023-08-08,0,0.8874669,0.11253309,-0.7749338,2019-2024,SP-184905
2023-11-07,0,0.75478107,0.24521895,-0.50956213,2019-2024,SP-184905
2023-02-22,0,0.85845506,0.14154494,-0.7169101,2019-2024,SP-185230
2023-04-26,0,0.9784282,0.02157179,-0.95685637,2019-2024,SP-185230
2023-07-26,0,0.95749736,0.042502634,-0.9149947,2019-2024,SP-185230
2023-10-25,0,0.8824117,0.1175883,-0.76482344,2019-2024,SP-185230
2023-02-27,0,0.9958521,0.004147866,-0.9917042,2019-2024,SP-185309
2023-05-01,0,0.99789023,0.0021097374,-0.99578047,2019-2024,SP-185309
2023-07-27,0,0.9961218,0.0038781767,-0.99224365,2019-2024,SP-185309
2023-11-06,1,0.9384735,0.06152646,-0.87694705,2019-2024,SP-185309
2023-03-14,1,0.23841107,0.76158893,0.52317786,2019-2024,SP-185448
2023-05-10,1,0.19316733,0.8068327,0.61366534,2019-2024,SP-185448
2023-08-09,1,0.08973217,0.91026783,0.82053566,2019-2024,SP-185448
2023-02-24,1,0.50826794,0.49173206,-0.016535878,2019-2024,SP-185489
2023-05-10,0,0.30061424,0.69938576,0.39877152,2019-2024,SP-185489
2023-08-10,1,0.16988623,0.83011377,0.66022754,2019-2024,SP-185489
2023-11-08,0,0.779348,0.22065198,-0.55869603,2019-2024,SP-185489
2023-03-01,0,0.91000056,0.089999415,-0.8200011,2019-2024,SP-185956
2023-05-03,0,0.98592436,0.014075631,-0.9718487,2019-2024,SP-185956
2023-08-02,0,0.9837908,0.01620918,-0.9675816,2019-2024,SP-185956
2023-11-01,0,0.9847848,0.0152152125,-0.96956956,2019-2024,SP-185956
2023-05-02,1,0.13819486,0.86180514,0.7236103,2019-2024,SP-187163
2023-07-11,1,0.07356274,0.92643726,0.8528745,2019-2024,SP-187163
2023-09-28,1,0.104346454,0.89565355,0.7913071,2019-2024,SP-187163
2024-01-10,0,0.7817366,0.21826336,-0.5634732,2019-2024,SP-187163
2023-02-21,0,0.990157,0.009842998,-0.980314,2019-2024,SP-187392
2023-05-01,1,0.91053176,0.089468226,-0.8210635,2019-2024,SP-187392
2023-07-31,0,0.9206416,0.079358414,-0.8412832,2019-2024,SP-187392
2023-10-30,1,0.5363431,0.4636569,-0.072686195,2019-2024,SP-187392
2023-03-22,1,0.79313344,0.20686655,-0.5862669,2019-2024,SP-192159
2023-05-10,0,0.25053132,0.7494687,0.49893737,2019-2024,SP-192159
2023-08-09,1,0.42553365,0.57446635,0.1489327,2019-2024,SP-192159
2023-11-17,0,0.1517331,0.8482669,0.6965338,2019-2024,SP-192159
2023-02-21,1,0.395638,0.604362,0.20872402,2019-2024,SP-260651
2023-05-02,1,0.23205036,0.76794964,0.5358993,2019-2024,SP-260651
2023-08-01,0,0.023771763,0.97622824,0.9524565,2019-2024,SP-260651
2023-10-25,1,0.77454567,0.22545433,-0.54909134,2019-2024,SP-260651
2023-03-07,1,0.24660343,0.7533966,0.50679314,2019-2024,SP-266263
2023-05-04,1,0.8869658,0.1130342,-0.7739316,2019-2024,SP-266263
2023-08-02,0,0.970659,0.029341012,-0.94131804,2019-2024,SP-266263
2023-11-01,0,0.9944813,0.0055186534,-0.98896265,2019-2024,SP-266263
2023-03-08,1,0.04004574,0.95995426,0.9199085,2019-2024,SP-277846
2023-05-10,1,0.10421598,0.895784,0.79156804,2019-2024,SP-277846
2023-08-08,1,0.03619325,0.96380675,0.9276135,2019-2024,SP-277846
2023-11-08,1,0.03081274,0.96918726,0.9383745,2019-2024,SP-277846
2023-02-28,0,0.9536404,0.046359614,-0.9072808,2019-2024,SP-278120
2023-04-28,0,0.9203396,0.079660416,-0.84067917,2019-2024,SP-278120
2023-08-01,0,0.86461693,0.13538308,-0.72923386,2019-2024,SP-278120
2023-10-31,1,0.8803725,0.1196275,-0.76074505,2019-2024,SP-278120
2023-03-02,1,0.33301187,0.66698813,0.33397627,2019-2024,SP-278234
2023-06-21,1,0.033926845,0.96607316,0.9321463,2019-2024,SP-278234
2023-09-12,1,0.98860025,0.011399743,-0.9772005,2019-2024,SP-278234
2023-12-06,0,0.97279954,0.027200442,-0.9455991,2019-2024,SP-278234
2023-08-08,0,0.64843225,0.35156775,-0.2968645,2019-2024,SP-329579
2023-11-06,0,0.70052713,0.29947287,-0.40105426,2019-2024,SP-329579
2024-02-15,0,0.017075956,0.98292404,0.9658481,2020-2025,MISSING
2024-03-08,0,0.16273262,0.83726746,0.67453486,2020-2025,MISSING
2024-02-22,0,0.38443926,0.61556077,0.23112151,2020-2025,SP-001096
2024-05-07,0,0.17242928,0.8275707,0.6551414,2020-2025,SP-001096
2024-08-07,0,0.30614865,0.69385135,0.3877027,2020-2025,SP-001096
2024-11-06,0,0.49258563,0.5074144,0.014828771,2020-2025,SP-001096
2024-02-15,0,0.9435288,0.056471277,-0.8870575,2020-2025,SP-001186
2024-04-25,0,0.94246954,0.0575305,-0.884939,2020-2025,SP-001186
2024-07-31,0,0.90232444,0.09767551,-0.80464894,2020-2025,SP-001186
2024-10-30,0,0.9515169,0.04848303,-0.9030339,2020-2025,SP-001186
2024-02-26,0,0.64119804,0.35880196,-0.28239608,2020-2025,SP-001262
2024-05-01,0,0.16544281,0.8345573,0.6691145,2020-2025,SP-001262
2024-08-02,0,0.5242824,0.47571763,-0.048564762,2020-2025,SP-001262
2024-11-04,0,0.20234571,0.7976542,0.5953085,2020-2025,SP-001262
2024-06-20,0,0.93662834,0.06337165,-0.8732567,2020-2025,SP-001263
2024-08-13,0,0.42860362,0.5713964,0.14279279,2020-2025,SP-001263
2024-11-06,0,0.16951472,0.8304853,0.66097057,2020-2025,SP-001263
2024-02-29,0,0.107090645,0.8929093,0.78581864,2020-2025,SP-001828
2024-05-02,0,0.07696554,0.9230345,0.846069,2020-2025,SP-001828
2024-08-02,0,0.12925194,0.8707481,0.74149615,2020-2025,SP-001828
2024-11-14,0,0.02807811,0.9719219,0.9438438,2020-2025,SP-001828
2024-02-14,0,0.60506576,0.3949342,-0.21013156,2020-2025,SP-002055
2024-05-01,0,0.6912478,0.30875218,-0.38249564,2020-2025,SP-002055
2024-08-12,0,0.97421664,0.025783377,-0.9484333,2020-2025,SP-002055
2024-11-07,0,0.9668216,0.03317843,-0.93364316,2020-2025,SP-002055
2024-03-08,0,0.40474892,0.5952511,0.19050217,2020-2025,SP-002137
2024-05-02,0,0.3893611,0.61063886,0.22127774,2020-2025,SP-002137
2024-08-01,0,0.23220776,0.7677923,0.5355845,2020-2025,SP-002137
2024-11-07,0,0.32508716,0.67491287,0.3498257,2020-2025,SP-002137
2024-05-09,0,0.54860014,0.45139983,-0.097200304,2020-2025,SP-002408
2024-08-02,0,0.64536244,0.3546376,-0.29072484,2020-2025,SP-002408
2024-11-08,0,0.8581951,0.14180484,-0.71639025,2020-2025,SP-002408
2024-02-14,0,0.85825443,0.14174557,-0.71650887,2020-2025,SP-002526
2024-05-27,0,0.93411964,0.06588033,-0.8682393,2020-2025,SP-002526
2024-08-13,0,0.8248636,0.17513643,-0.64972717,2020-2025,SP-002526
2024-11-12,0,0.6798189,0.32018107,-0.35963786,2020-2025,SP-002526
2024-02-22,0,0.29272935,0.7072707,0.41454133,2020-2025,SP-002675
2024-05-02,0,0.24158424,0.75841576,0.5168315,2020-2025,SP-002675
2024-08-08,0,0.6321364,0.36786363,-0.26427278,2020-2025,SP-002675
2024-11-13,0,0.6896214,0.31037858,-0.3792428,2020-2025,SP-002675
2024-04-23,0,0.23614372,0.7638563,0.5277126,2020-2025,SP-002696
2024-07-23,0,0.25502327,0.74497676,0.4899535,2020-2025,SP-002696
2024-10-22,0,0.09510958,0.9048904,0.80978084,2020-2025,SP-002696
2024-02-27,0,0.19943823,0.8005617,0.6011235,2020-2025,SP-002698
2024-04-24,0,0.19671442,0.8032856,0.6065712,2020-2025,SP-002698
2024-07-30,0,0.6210501,0.3789499,-0.24210021,2020-2025,SP-002698
2024-10-23,0,0.78799075,0.21200924,-0.5759815,2020-2025,SP-002698
2024-10-24,0,0.687611,0.31238902,-0.37522197,2020-2025,SP-002698
2024-02-15,0,0.84937805,0.15062197,-0.6987561,2020-2025,SP-002703
2024-05-09,0,0.949272,0.050728057,-0.8985439,2020-2025,SP-002703
2024-08-08,0,0.8871491,0.11285084,-0.77429825,2020-2025,SP-002703
2024-11-07,0,0.9501962,0.049803827,-0.90039235,2020-2025,SP-002703
2024-05-09,0,0.8177484,0.18225156,-0.63549685,2020-2025,SP-003516
2024-08-21,0,0.40799987,0.5920001,0.18400025,2020-2025,SP-003516
2024-11-13,0,0.94516426,0.054835785,-0.89032847,2020-2025,SP-003516
2024-05-01,0,0.9953354,0.0046646,-0.9906708,2020-2025,SP-004599
2024-07-31,0,0.96297836,0.037021615,-0.9259567,2020-2025,SP-004599
2024-11-06,0,0.92716235,0.07283768,-0.8543247,2020-2025,SP-004599
2024-05-06,0,0.15747465,0.8425253,0.68505067,2020-2025,SP-004669
2024-08-06,0,0.33076757,0.6692324,0.33846486,2020-2025,SP-004669
2024-11-12,0,0.96306413,0.036935918,-0.9261282,2020-2025,SP-004669
2024-03-11,0,0.029930282,0.9700697,0.9401394,2020-2025,SP-004763
2024-05-02,0,0.17975114,0.82024896,0.6404978,2020-2025,SP-004763
2024-08-06,0,0.5685468,0.43145323,-0.13709354,2020-2025,SP-004763
2024-11-05,0,0.67090005,0.32909995,-0.3418001,2020-2025,SP-004763
2024-05-10,0,0.570421,0.42957905,-0.14084193,2020-2025,SP-006135
2024-08-02,0,0.27233955,0.7276604,0.45532086,2020-2025,SP-006135
2024-11-01,0,0.1567248,0.8432751,0.6865503,2020-2025,SP-006135
2024-02-21,0,0.925468,0.074531965,-0.85093606,2020-2025,SP-006672
2024-05-08,0,0.9925303,0.007469682,-0.98506063,2020-2025,SP-006672
2024-08-08,0,0.99603456,0.0039655194,-0.99206907,2020-2025,SP-006672
2024-11-07,0,0.9953472,0.0046527344,-0.99069446,2020-2025,SP-006672
2024-02-22,0,0.9797176,0.020282445,-0.95943516,2020-2025,SP-006771
2024-05-01,0,0.98043495,0.019565038,-0.9608699,2020-2025,SP-006771
2024-07-25,0,0.9833947,0.016605265,-0.9667894,2020-2025,SP-006771
2024-11-13,0,0.8091761,0.1908239,-0.6183522,2020-2025,SP-006771
2024-02-23,0,0.771748,0.22825193,-0.5434961,2020-2025,SP-006946
2024-05-03,0,0.8631598,0.13684024,-0.72631955,2020-2025,SP-006946
2024-08-02,0,0.89395505,0.106045,-0.78791004,2020-2025,SP-006946
2024-11-01,0,0.46065906,0.5393409,0.07868186,2020-2025,SP-006946
2024-02-21,0,0.9977791,0.0022209438,-0.99555814,2020-2025,SP-007770
2024-05-14,0,0.9990362,0.0009638427,-0.9980723,2020-2025,SP-007770
2024-08-07,0,0.99921954,0.0007804369,-0.9984391,2020-2025,SP-007770
2024-11-08,0,0.99849224,0.0015077736,-0.9969845,2020-2025,SP-007770
2024-02-14,0,0.82905674,0.17094326,-0.6581135,2020-2025,SP-008644
2024-05-07,0,0.81394726,0.18605275,-0.6278945,2020-2025,SP-008644
2024-07-31,0,0.813406,0.186594,-0.626812,2020-2025,SP-008644
2024-11-05,0,0.8968576,0.10314236,-0.79371524,2020-2025,SP-008644
2024-03-20,0,0.8996217,0.10037832,-0.7992434,2020-2025,SP-008702
2024-05-08,0,0.93869245,0.06130754,-0.8773849,2020-2025,SP-008702
2024-08-08,0,0.9160532,0.0839468,-0.83210635,2020-2025,SP-008702
2024-11-12,0,0.9522178,0.047782127,-0.9044357,2020-2025,SP-008702
2024-02-22,0,0.41089952,0.5891005,0.17820096,2020-2025,SP-008870
2024-05-09,0,0.66682255,0.33317742,-0.33364514,2020-2025,SP-008870
2024-08-08,0,0.8577694,0.14223057,-0.71553886,2020-2025,SP-008870
2024-11-07,0,0.9574918,0.042508136,-0.9149837,2020-2025,SP-008870
2024-03-05,0,0.35224998,0.64775,0.29550004,2020-2025,SP-009215
2024-04-24,0,0.8542417,0.14575833,-0.7084834,2020-2025,SP-009215
2024-07-24,0,0.7198976,0.28010237,-0.43979526,2020-2025,SP-009215
2024-10-24,0,0.81912386,0.18087609,-0.6382478,2020-2025,SP-009215
2024-03-14,0,0.9405131,0.05948694,-0.88102615,2020-2025,SP-009647
2024-05-14,0,0.9924686,0.0075314264,-0.9849372,2020-2025,SP-009647
2024-08-08,0,0.9080483,0.091951676,-0.8160966,2020-2025,SP-009647
2024-11-13,0,0.5515894,0.4484106,-0.10317883,2020-2025,SP-009647
2024-03-01,0,0.387874,0.612126,0.22425199,2020-2025,SP-009728
2024-03-15,0,0.9127689,0.08723109,-0.8255378,2020-2025,SP-009728
2024-05-08,0,0.65059495,0.34940502,-0.30118993,2020-2025,SP-009728
2024-08-07,0,0.58661157,0.41338837,-0.1732232,2020-2025,SP-009728
2024-11-05,0,0.8586424,0.14135765,-0.71728474,2020-2025,SP-009728
2024-02-21,0,0.053853605,0.9461464,0.8922928,2020-2025,SP-010385
2024-02-23,0,0.036079034,0.96392095,0.9278419,2020-2025,SP-010385
2024-04-24,0,0.057393692,0.9426062,0.88521254,2020-2025,SP-010385
2024-04-25,0,0.017381418,0.9826186,0.96523714,2020-2025,SP-010385
2024-07-23,0,0.03884927,0.9611507,0.9223014,2020-2025,SP-010385
2024-10-24,0,0.121355265,0.8786447,0.7572894,2020-2025,SP-010385
2024-02-16,0,0.6674863,0.3325137,-0.33497262,2020-2025,SP-010671
2024-05-03,0,0.6098573,0.39014265,-0.21971467,2020-2025,SP-010671
2024-08-01,0,0.43982276,0.56017727,0.1203545,2020-2025,SP-010671
2024-11-07,0,0.4231181,0.5768819,0.15376377,2020-2025,SP-010671
2024-03-05,0,0.050672527,0.94932747,0.89865494,2020-2025,SP-011258
2024-05-01,0,0.11651507,0.8834849,0.7669698,2020-2025,SP-011258
2024-08-08,0,0.2684781,0.73152184,0.46304375,2020-2025,SP-011258
2024-11-05,0,0.5291129,0.47088715,-0.05822572,2020-2025,SP-011258
2024-02-28,0,0.97000045,0.029999427,-0.940001,2020-2025,SP-011443
2024-05-07,0,0.97763085,0.022369133,-0.9552617,2020-2025,SP-011443
2024-07-30,0,0.948794,0.051205922,-0.8975881,2020-2025,SP-011443
2024-11-19,0,0.81405586,0.18594408,-0.6281118,2020-2025,SP-011443
2024-03-14,0,0.9724546,0.027545381,-0.9449092,2020-2025,SP-012198
2024-03-15,0,0.93021274,0.069787264,-0.8604255,2020-2025,SP-012198
2024-05-07,0,0.8374556,0.16254435,-0.6749112,2020-2025,SP-012198
2024-08-01,0,0.6181392,0.38186082,-0.23627838,2020-2025,SP-012198
2024-11-06,0,0.14682534,0.85317475,0.7063494,2020-2025,SP-012198
2024-05-08,0,0.3016201,0.6983799,0.39675978,2020-2025,SP-013252
2024-08-08,0,0.15738422,0.8426157,0.6852315,2020-2025,SP-013252
2024-12-12,0,0.07693204,0.923068,0.846136,2020-2025,SP-013252
2024-03-08,0,0.30265805,0.6973419,0.39468387,2020-2025,SP-013971
2024-04-24,0,0.069483,0.930517,0.86103404,2020-2025,SP-013971
2024-07-30,0,0.052162126,0.9478379,0.8956758,2020-2025,SP-013971
2024-11-06,0,0.18072943,0.81927055,0.6385411,2020-2025,SP-013971
2024-05-16,0,0.77141815,0.22858195,-0.5428362,2020-2025,SP-013992
2024-08-12,0,0.9744015,0.025598586,-0.9488029,2020-2025,SP-013992
2024-03-06,0,0.1948367,0.8051633,0.61032665,2020-2025,SP-014042
2024-05-01,0,0.28564852,0.7143515,0.42870295,2020-2025,SP-014042
2024-07-25,0,0.3085958,0.69140416,0.38280836,2020-2025,SP-014042
2024-10-25,0,0.22288965,0.77711034,0.5542207,2020-2025,SP-014042
2024-02-21,0,0.7349499,0.26505008,-0.4698998,2020-2025,SP-014062
2024-05-08,0,0.8466625,0.15333752,-0.693325,2020-2025,SP-014062
2024-08-08,0,0.28398246,0.7160176,0.43203515,2020-2025,SP-014062
2024-11-13,0,0.714807,0.285193,-0.42961398,2020-2025,SP-014062
2024-02-22,0,0.9134569,0.08654305,-0.82691383,2020-2025,SP-014065
2024-05-09,0,0.93492085,0.06507918,-0.8698417,2020-2025,SP-014065
2024-08-08,0,0.55911,0.44089,-0.11821997,2020-2025,SP-014065
2024-11-07,0,0.27169603,0.72830397,0.45660794,2020-2025,SP-014065
2024-04-25,0,0.6103516,0.38964844,-0.22070318,2020-2025,SP-014078
2024-07-25,0,0.6707377,0.3292623,-0.3414754,2020-2025,SP-014078
2024-11-07,0,0.13538311,0.864617,0.72923386,2020-2025,SP-014078
2024-02-15,0,0.79191667,0.20808335,-0.58383334,2020-2025,SP-014118
2024-05-14,0,0.73108774,0.2689122,-0.46217555,2020-2025,SP-014118
2024-08-08,0,0.68771,0.31229,-0.37541997,2020-2025,SP-014118
2024-11-13,0,0.3810191,0.61898094,0.23796186,2020-2025,SP-014118
2024-06-20,0,0.9865351,0.013464886,-0.9730702,2020-2025,SP-014312
2024-09-12,0,0.9530931,0.046906948,-0.90618616,2020-2025,SP-014312
2024-12-12,0,0.9789003,0.021099748,-0.95780057,2020-2025,SP-014312
2024-02-23,0,0.69234705,0.30765298,-0.38469407,2020-2025,SP-014326
2024-05-10,0,0.61311764,0.38688233,-0.2262353,2020-2025,SP-014326
2024-08-08,0,0.40592596,0.59407395,0.18814799,2020-2025,SP-014326
2024-11-08,0,0.5327302,0.46726978,-0.06546044,2020-2025,SP-014326
2024-02-14,0,0.20800556,0.79199445,0.5839889,2020-2025,SP-014330
2024-04-23,0,0.30436385,0.69563615,0.3912723,2020-2025,SP-014330
2024-07-24,0,0.73522854,0.26477143,-0.4704571,2020-2025,SP-014330
2024-10-23,0,0.78276926,0.21723069,-0.5655386,2020-2025,SP-014330
2024-02-15,0,0.50683683,0.49316314,-0.013673693,2020-2025,SP-014333
2024-05-02,0,0.50177467,0.49822533,-0.0035493374,2020-2025,SP-014333
2024-08-07,0,0.3742509,0.6257491,0.25149822,2020-2025,SP-014333
2024-11-07,0,0.56442416,0.43557587,-0.12884828,2020-2025,SP-014333
2024-03-01,0,0.61810637,0.3818936,-0.23621276,2020-2025,SP-014352
2024-05-15,0,0.7659436,0.23405637,-0.53188723,2020-2025,SP-014352
2024-08-09,0,0.77120054,0.22879945,-0.5424011,2020-2025,SP-014352
2024-11-14,0,0.65785146,0.34214854,-0.31570292,2020-2025,SP-014352
2024-05-01,0,0.3270574,0.6729426,0.3458852,2020-2025,SP-014390
2024-07-31,0,0.11607826,0.8839218,0.76784354,2020-2025,SP-014390
2024-11-05,0,0.18817368,0.81182635,0.6236527,2020-2025,SP-014390
2024-02-23,0,0.6361308,0.36386922,-0.2722616,2020-2025,SP-014391
2024-05-03,0,0.72142524,0.2785748,-0.44285044,2020-2025,SP-014391
2024-08-01,0,0.7671996,0.23280038,-0.5343992,2020-2025,SP-014391
2024-11-05,0,0.13562652,0.86437345,0.7287469,2020-2025,SP-014391
2024-02-29,0,0.2735347,0.7264653,0.4529306,2020-2025,SP-014433
2024-05-02,0,0.15710358,0.84289646,0.68579286,2020-2025,SP-014433
2024-08-02,0,0.2302926,0.7697073,0.5394147,2020-2025,SP-014433
2024-11-14,0,0.27699098,0.72300905,0.44601807,2020-2025,SP-014433
2024-05-02,0,0.6554623,0.3445377,-0.31092462,2020-2025,SP-014517
2024-07-31,0,0.50504184,0.4949582,-0.010083646,2020-2025,SP-014517
2024-10-30,0,0.44302493,0.55697507,0.11395013,2020-2025,SP-014517
2024-02-13,0,0.5803607,0.4196393,-0.16072142,2020-2025,SP-015020
2024-07-30,0,0.94404906,0.055951014,-0.88809806,2020-2025,SP-015020
2024-11-04,0,0.3100038,0.6899962,0.3799924,2020-2025,SP-015020
2024-05-09,0,0.04073383,0.95926607,0.91853225,2020-2025,SP-015038
2024-08-08,0,0.11822917,0.88177085,0.7635417,2020-2025,SP-015038
2024-11-06,0,0.03371067,0.96628934,0.9325787,2020-2025,SP-015038
2024-02-28,0,0.97738403,0.02261592,-0.9547681,2020-2025,SP-015042
2024-05-01,0,0.9665476,0.033452395,-0.9330952,2020-2025,SP-015042
2024-07-31,0,0.96029335,0.03970663,-0.9205867,2020-2025,SP-015042
2024-10-30,0,0.9623237,0.03767632,-0.9246474,2020-2025,SP-015042
2024-05-22,0,0.026101237,0.9738988,0.9477976,2020-2025,SP-015050
2024-08-06,0,0.08196995,0.91803,0.83606005,2020-2025,SP-015050
2024-11-12,0,0.2351665,0.76483345,0.52966696,2020-2025,SP-015050
2024-02-29,0,0.19423856,0.8057614,0.61152285,2020-2025,SP-015055
2024-03-20,0,0.16228423,0.83771586,0.6754316,2020-2025,SP-015055
2024-05-02,0,0.6637658,0.33623427,-0.32753152,2020-2025,SP-015055
2024-08-01,0,0.78530216,0.21469788,-0.57060426,2020-2025,SP-015055
2024-10-31,0,0.8434471,0.15655291,-0.6868942,2020-2025,SP-015055
2024-03-13,0,0.6108927,0.38910732,-0.2217854,2020-2025,SP-015059
2024-05-14,0,0.83263683,0.16736315,-0.66527367,2020-2025,SP-015059
2024-08-06,0,0.85775125,0.14224876,-0.7155025,2020-2025,SP-015059
2024-11-07,0,0.8014366,0.19856347,-0.60287315,2020-2025,SP-015059
2024-03-22,0,0.34661677,0.6533832,0.30676642,2020-2025,SP-015070
2024-05-07,0,0.6135919,0.38640812,-0.22718379,2020-2025,SP-015070
2024-05-22,0,0.5806932,0.41930687,-0.16138631,2020-2025,SP-015070
2024-08-06,0,0.77739334,0.2226067,-0.5547866,2020-2025,SP-015070
2024-11-12,0,0.8753299,0.12467019,-0.7506597,2020-2025,SP-015070
2024-05-10,0,0.35375473,0.6462452,0.29249045,2020-2025,SP-015082
2024-08-06,0,0.85978717,0.14021286,-0.71957433,2020-2025,SP-015082
2024-11-07,0,0.06592958,0.9340704,0.8681408,2020-2025,SP-015082
2024-03-13,0,0.98908937,0.0109105995,-0.9781788,2020-2025,SP-015083
2024-06-05,0,0.995229,0.004770949,-0.9904581,2020-2025,SP-015083
2024-09-11,0,0.97745514,0.022544833,-0.9549103,2020-2025,SP-015083
2024-12-12,0,0.97988683,0.020113165,-0.95977366,2020-2025,SP-015083
2024-06-14,0,0.030492766,0.9695072,0.93901443,2020-2025,SP-015096
2024-09-06,0,0.083904035,0.9160959,0.8321919,2020-2025,SP-015096
2024-12-12,0,0.62778795,0.37221205,-0.2555759,2020-2025,SP-015096
2024-02-13,0,0.6644282,0.3355718,-0.32885638,2020-2025,SP-015211
2024-05-07,0,0.60458183,0.39541817,-0.20916367,2020-2025,SP-015211
2024-08-06,0,0.6932831,0.30671692,-0.38656616,2020-2025,SP-015211
2024-11-05,0,0.34668905,0.65331095,0.3066219,2020-2025,SP-015211
2024-03-07,0,0.81952053,0.18047942,-0.6390411,2020-2025,SP-015704
2024-05-02,0,0.82022536,0.17977469,-0.64045066,2020-2025,SP-015704
2024-05-03,0,0.7393734,0.26062658,-0.4787468,2020-2025,SP-015704
2024-08-01,0,0.79999924,0.20000081,-0.5999984,2020-2025,SP-015704
2024-08-02,0,0.7760321,0.2239679,-0.5520642,2020-2025,SP-015704
2024-11-05,0,0.85941195,0.14058806,-0.7188239,2020-2025,SP-015704
2024-11-06,0,0.80666643,0.19333357,-0.61333287,2020-2025,SP-015704
2024-03-08,0,0.74632937,0.25367054,-0.49265882,2020-2025,SP-016426
2024-05-09,0,0.81652606,0.18347387,-0.6330522,2020-2025,SP-016426
2024-08-09,0,0.92030025,0.07969978,-0.8406005,2020-2025,SP-016426
2024-11-12,0,0.5405347,0.4594653,-0.08106938,2020-2025,SP-016426
2024-05-02,0,0.5548493,0.44515067,-0.10969865,2020-2025,SP-016428
2024-08-01,0,0.90537226,0.09462765,-0.81074464,2020-2025,SP-016428
2024-02-14,0,0.8354586,0.16454142,-0.67091715,2020-2025,SP-016431
2024-05-01,0,0.89080614,0.1091939,-0.7816122,2020-2025,SP-016431
2024-08-06,0,0.7205666,0.2794334,-0.44113317,2020-2025,SP-016431
2024-11-06,0,0.9045647,0.09543533,-0.80912936,2020-2025,SP-016431
2024-03-14,0,0.21339855,0.7866014,0.57320285,2020-2025,SP-016528
2024-05-15,0,0.31191963,0.6880804,0.37616074,2020-2025,SP-016528
2024-08-14,0,0.017746888,0.9822531,0.9645062,2020-2025,SP-016528
2024-11-11,0,0.16965061,0.8303493,0.6606987,2020-2025,SP-016528
2024-02-21,0,0.61673385,0.38326618,-0.23346767,2020-2025,SP-016582
2024-03-01,0,0.31501576,0.6849842,0.36996844,2020-2025,SP-016582
2024-05-08,0,0.46633375,0.53366625,0.067332506,2020-2025,SP-016582
2024-08-07,0,0.6725372,0.3274628,-0.34507442,2020-2025,SP-016582
2024-11-06,0,0.195782,0.80421793,0.6084359,2020-2025,SP-016582
2024-03-22,0,0.071316905,0.9286831,0.8573662,2020-2025,SP-016732
2024-05-08,0,0.10116682,0.8988332,0.7976664,2020-2025,SP-016732
2024-08-14,0,0.5900037,0.4099963,-0.18000743,2020-2025,SP-016732
2024-11-07,0,0.98046833,0.019531598,-0.9609367,2020-2025,SP-016732
2024-03-07,0,0.8087261,0.19127393,-0.61745214,2020-2025,SP-017449
2024-05-09,0,0.33598965,0.66401035,0.3280207,2020-2025,SP-017449
2024-08-08,0,0.3484779,0.6515221,0.3030442,2020-2025,SP-017449
2024-11-07,0,0.27870715,0.72129285,0.4425857,2020-2025,SP-017449
2024-02-21,0,0.046781324,0.95321864,0.90643734,2020-2025,SP-018033
2024-05-14,0,0.025667315,0.97433263,0.9486653,2020-2025,SP-018033
2024-08-13,0,0.6731425,0.32685748,-0.34628502,2020-2025,SP-018033
2024-11-12,0,0.4528092,0.5471908,0.09438157,2020-2025,SP-018033
2024-02-14,0,0.24937087,0.75062907,0.5012582,2020-2025,SP-018296
2024-04-24,0,0.28264865,0.7173514,0.43470272,2020-2025,SP-018296
2024-07-18,0,0.2771209,0.7228791,0.44575822,2020-2025,SP-018296
2024-11-06,0,0.07486776,0.9251322,0.85026443,2020-2025,SP-018296
2024-03-13,0,0.97954375,0.020456241,-0.9590875,2020-2025,SP-018314
2024-05-08,0,0.97338575,0.026614387,-0.9467714,2020-2025,SP-018314
2024-08-07,0,0.98316437,0.016835582,-0.9663288,2020-2025,SP-018314
2024-11-06,0,0.9930157,0.0069842394,-0.9860315,2020-2025,SP-018314
2024-02-21,0,0.7920673,0.20793276,-0.5841345,2020-2025,SP-018351
2024-05-08,0,0.3839803,0.61601967,0.23203936,2020-2025,SP-018351
2024-08-08,0,0.14325847,0.85674155,0.7134831,2020-2025,SP-018351
2024-11-07,0,0.13429798,0.86570203,0.73140407,2020-2025,SP-018351
2024-02-13,0,0.11755536,0.8824446,0.76488924,2020-2025,SP-018700
2024-05-06,0,0.20006086,0.7999391,0.59987825,2020-2025,SP-018700
2024-08-01,0,0.07944171,0.92055833,0.8411166,2020-2025,SP-018700
2024-11-05,0,0.4845603,0.5154397,0.030879378,2020-2025,SP-018700
2024-03-14,0,0.42710635,0.5728937,0.14578733,2020-2025,SP-019359
